Date,Weekday,Open,High,Low,Close
3/14/2021,Sunday,108220000,108220000,106890000,107600000
3/15/2021,Monday,107600000,107600000,107600000,107600000
3/19/2021,Friday,111500000,112900000,111000000,112400000
3/19/2021,Friday,112400000,112400000,112400000,112400000
3/26/2021,Friday,113200000,113300000,111080000,112220000
3/27/2021,Saturday,112290000,113220000,111280000,112880000
3/28/2021,Sunday,112880000,112880000,112880000,112880000
3/29/2021,Monday,112610000,112970000,112130000,112140000
3/30/2021,Tuesday,112220000,112220000,110480000,111480000
3/31/2021,Wednesday,111650000,111820000,111480000,111480000
4/2/2021,Friday,107610000,107720000,106280000,107020000
4/3/2021,Saturday,106470000,107120000,106280000,106620000
4/4/2021,Sunday,106980000,107420000,106480000,107390000
4/5/2021,Monday,107580000,107970000,107230000,107490000
4/6/2021,Tuesday,107510000,107920000,107480000,107490000
4/7/2021,Wednesday,107510000,107520000,105580000,105620000
4/8/2021,Thursday,105620000,105620000,105620000,105620000
4/9/2021,Friday,106380000,106520000,104180000,104580000
4/10/2021,Saturday,104460000,104770000,103980000,104160000
4/11/2021,Sunday,104790000,105570000,104680000,104990000
4/12/2021,Monday,104290000,105000000,103830000,105000000
4/13/2021,Tuesday,105730000,105870000,105180000,105820000
4/14/2021,Wednesday,105190000,105620000,105180000,105280000
4/15/2021,Thursday,105280000,105280000,105280000,105280000
4/16/2021,Friday,106620000,106820000,105880000,106080000
4/17/2021,Saturday,104170000,104520000,103680000,104020000
4/18/2021,Sunday,103980000,104920000,102930000,102960000
4/19/2021,Monday,101330000,101620000,99980000,100690000
4/20/2021,Tuesday,102640000,102670000,101580000,101880000
4/21/2021,Wednesday,101890000,101920000,100480000,100760000
4/22/2021,Thursday,100760000,100760000,100760000,100760000
4/23/2021,Friday,100490000,100920000,100030000,100040000
4/24/2021,Saturday,101240000,101970000,101130000,101670000
4/25/2021,Sunday,100720000,100970000,99480000,99880000
4/26/2021,Monday,100480000,100520000,99930000,100440000
4/27/2021,Tuesday,100220000,100470000,99980000,100140000
4/28/2021,Wednesday,99940000,99970000,99330000,99470000
4/29/2021,Thursday,99470000,99470000,99470000,99470000
4/30/2021,Friday,98660000,98670000,97380000,97810000
5/1/2021,Saturday,96170000,96370000,95480000,95790000
5/2/2021,Sunday,96420000,96420000,94980000,95640000
5/3/2021,Monday,95640000,95640000,95640000,95640000
5/4/2021,Tuesday,93780000,94020000,92480000,92920000
5/5/2021,Wednesday,92540000,94970000,92530000,94930000
5/6/2021,Thursday,94930000,94930000,94930000,94930000
5/7/2021,Friday,96020000,96370000,94580000,95440000
5/8/2021,Saturday,94980000,95620000,94030000,95510000
5/9/2021,Sunday,97720000,98820000,97480000,98490000
5/11/2021,Tuesday,100360000,100620000,98980000,99740000
5/12/2021,Wednesday,99530000,101420000,99380000,100540000
5/13/2021,Thursday,100530000,100570000,99200000,99200000
5/13/2021,Thursday,99200000,99200000,99200000,99200000
5/15/2021,Saturday,100960000,102420000,100280000,102280000
5/15/2021,Saturday,103260000,104170000,102780000,103020000
5/16/2021,Sunday,102280000,102320000,100430000,100740000
5/17/2021,Monday,102210000,103270000,101480000,103040000
5/18/2021,Tuesday,100210000,100220000,100.790.000,98840000
5/19/2021,Wednesday,101470000,101620000,100680000,101040000
5/20/2021,Thursday,101040000,101040000,101040000,101040000
5/21/2021,Friday,100780000,101070000,99780000,99890000
5/22/2021,Saturday,100420000,101120000,99980000,100790000
5/23/2021,Sunday,102220000,102520000,101630000,101660000
5/24/2021,Monday,100920000,101420000,100080000,101090000
5/25/2021,Tuesday,102620000,103520000,102580000,103470000
5/26/2021,Wednesday,102840000,103320000,102730000,103170000
5/27/2021,Thursday,103170000,103170000,103170000,103170000
5/29/2021,Saturday,106560000,107120000,106080000,106970000
5/29/2021,Saturday,106560000,107120000,106080000,106970000
5/29/2021,Saturday,106560000,107120000,106080000,106970000
5/30/2021,Sunday,108410000,109470000,106680000,107480000
5/31/2021,Monday,106460000,107320000,106080000,106390000
6/1/2021,Tuesday,108460000,108970000,107580000,107920000
6/1/2021,Tuesday,108240000,109020000,107680000,108230000
6/2/2021,Wednesday,107680000,108120000,107480000,107480000
6/3/2021,Thursday,107480000,107480000,107480000,107480000
6/6/2021,Sunday,107740000,109020000,107580000,109010000
6/7/2021,Monday,107860000,107970000,106680000,106860000
6/8/2021,Tuesday,107520000,108080000,107030000,107830000
6/9/2021,Wednesday,106770000,106870000,106530000,106770000
6/10/2021,Thursday,106770000,106770000,106770000,106770000
6/11/2021,Friday,105070000,105570000,104480000,104820000
6/12/2021,Saturday,106670000,107120000,106330000,106560000
6/13/2021,Sunday,106570000,106770000,105780000,106010000
6/14/2021,Monday,106380000,107020000,106330000,106910000
6/15/2021,Tuesday,106340000,107820000,106280000,107740000
6/16/2021,Wednesday,107520000,108070000,107330000,108030000
6/17/2021,Thursday,108030000,108030000,108030000,108030000
6/18/2021,Friday,108060000,108070000,102780000,103090000
6/19/2021,Saturday,101110000,102470000,101080000,102110000
6/20/2021,Sunday,102970000,103670000,102530000,103230000
6/21/2021,Monday,103760000,104270000,103080000,104190000
6/22/2021,Tuesday,103710000,103770000,103080000,103770000
6/23/2021,Wednesday,102830000,103120000,102580000,102830000
6/24/2021,Thursday,102830000,102830000,102830000,102830000
6/25/2021,Friday,104000000,105520000,104000000,105480000
6/26/2021,Saturday,105510000,105520000,104680000,105230000
6/27/2021,Sunday,106660000,107420000,106530000,107140000
6/28/2021,Monday,107980000,108320000,107830000,107910000
6/29/2021,Tuesday,107720000,108370000,107530000,108270000
6/30/2021,Wednesday,108230000,108320000,107780000,107940000
7/1/2021,Thursday,107940000,107940000,107940000,107940000
7/2/2021,Friday,107770000,107870000,107230000,107510000
7/3/2021,Saturday,108070000,108220000,107320000,107470000
7/4/2021,Sunday,106410000,106570000,105730000,105810000
7/5/2021,Monday,107030000,107370000,106780000,107220000
7/6/2021,Tuesday,106620000,106720000,106180000,106630000
7/7/2021,Wednesday,106860000,107120000,106630000,107110000
7/9/2021,Friday,106740000,106970000,106480000,106680000
7/10/2021,Saturday,106240000,107070000,106180000,107030000
7/11/2021,Sunday,106870000,106920000,106630000,106820000
7/12/2021,Monday,106440000,106570000,105780000,106040000
7/13/2021,Tuesday,106030000,106070000,104630000,104810000
7/14/2021,Wednesday,106020000,106020000,105980000,105980000
7/15/2021,Thursday,105980000,105980000,105980000,105980000
7/16/2021,Friday,105990000,106120000,105280000,105420000
7/17/2021,Saturday,105220000,105320000,104880000,105130000
7/18/2021,Sunday,105140000,105170000,104430000,105060000
7/19/2021,Monday,105070000,106120000,105030000,105960000
7/20/2021,Tuesday,105960000,105960000,105960000,105960000
7/21/2021,Wednesday,105930000,106170000,105830000,105980000
7/22/2021,Thursday,105980000,105980000,105980000,105980000
7/23/2021,Friday,105840000,106020000,105380000,105990000
7/24/2021,Saturday,106740000,107420000,106730000,107060000
7/25/2021,Sunday,106990000,109420000,106880000,108920000
7/26/2021,Monday,109860000,110370000,109380000,109460000
7/27/2021,Tuesday,111180000,111820000,110780000,111580000
7/28/2021,Wednesday,111580000,111580000,111580000,111580000
7/30/2021,Friday,113680000,116270000,113280000,115180000
7/31/2021,Saturday,114020000,114160000,112280000,112390000
8/1/2021,Sunday,112690000,113520000,111780000,112110000
8/2/2021,Monday,112330000,114020000,112080000,113830000
8/3/2021,Tuesday,112230000,112820000,111980000,112660000
8/4/2021,Wednesday,112630000,113720000,112630000,113380000
8/5/2021,Thursday,113380000,113380000,113380000,113380000
8/6/2021,Friday,109960000,111870000,109930000,111440000
8/7/2021,Saturday,111460000,112770000,111430000,112430000
8/8/2021,Sunday,111690000,113120000,111480000,112570000
8/9/2021,Monday,112520000,113170000,112480000,112790000
8/10/2021,Tuesday,115490000,116020000,114880000,115290000
8/11/2021,Wednesday,115310000,116420000,115230000,115620000
8/12/2021,Thursday,115620000,115620000,115620000,115620000
8/13/2021,Friday,116820000,117920000,116780000,117280000
8/14/2021,Saturday,117620000,118420000,117480000,118160000
8/15/2021,Sunday,118140000,118170000,118130000,118160000
8/16/2021,Monday,118130000,118170000,118130000,118170000
8/17/2021,Tuesday,118170000,118170000,118170000,118170000
8/20/2021,Friday,118160000,121220000,118130000,118140000
8/21/2021,Saturday,120870000,121370000,120180000,121120000
8/22/2021,Sunday,119630000,121320000,119380000,121310000
8/23/2021,Monday,121290000,122770000,121180000,121240000
8/24/2021,Tuesday,121040000,121820000,120830000,121620000
8/25/2021,Wednesday,120060000,120270000,119130000,119560000
8/26/2021,Thursday,119560000,119560000,119560000,119560000
8/27/2021,Friday,123140000,123370000,121780000,122110000
8/28/2021,Saturday,121510000,121520000,119060000,119890000
8/29/2021,Sunday,118410000,118770000,117680000,118620000
8/30/2021,Monday,120070000,120090000,119380000,119680000
8/31/2021,Tuesday,120120000,120120000,118630000,119010000
9/1/2021,Wednesday,119020000,119820000,118980000,119790000
9/2/2021,Thursday,119790000,119790000,119790000,119790000
9/3/2021,Friday,120330000,120470000,119130000,119820000
9/4/2021,Saturday,119810000,121520000,119780000,120980000
9/5/2021,Sunday,120540000,120820000,120030000,120030000
9/6/2021,Monday,121020000,121170000,120530000,121140000
9/7/2021,Tuesday,121690000,121870000,121330000,121740000
9/8/2021,Wednesday,121640000,122370000,121530000,122040000
9/9/2021,Thursday,122040000,122040000,122040000,122040000
9/10/2021,Friday,121590000,121820000,121280000,121470000
9/11/2021,Saturday,120610000,121170000,120580000,120840000
9/12/2021,Sunday,118380000,119420000,118380000,118920000
9/13/2021,Monday,119820000,120020000,118980000,119980000
9/14/2021,Tuesday,119610000,120170000,119130000,119330000
9/15/2021,Wednesday,119340000,119370000,117980000,118060000
9/16/2021,Thursday,118060000,118060000,118060000,118060000
9/17/2021,Friday,118020000,118720000,117880000,118260000
9/18/2021,Saturday,117530000,118220000,117380000,118220000
9/19/2021,Sunday,118180000,118710000,117980000,118630000
9/20/2021,Monday,118660000,118670000,118630000,118660000
9/21/2021,Tuesday,118660000,118670000,118630000,118660000
9/22/2021,Wednesday,118630000,118670000,118160000,118200000
9/23/2021,Thursday,118190000,118670000,118160000,118640000
9/23/2021,Thursday,118640000,118640000,118640000,118640000
9/25/2021,Saturday,118670000,118670000,118400000,118640000
9/25/2021,Saturday,118670000,118670000,117280000,118640000
9/28/2021,Tuesday,118660000,118890000,118630000,118890000
9/29/2021,Wednesday,118880000,118890000,116630000,118670000
9/30/2021,Thursday,118630000,118670000,118630000,118640000
9/30/2021,Thursday,118640000,118640000,118640000,118640000
10/1/2021,Friday,118660000,119150000,118630000,118820000
10/2/2021,Saturday,118810000,118850000,118630000,118660000
10/3/2021,Sunday,118640000,118930000,118330000,118890000
10/3/2021,Sunday,118640000,118930000,118330000,118890000
10/4/2021,Monday,118890000,118890000,118890000,118890000
10/5/2021,Tuesday,118270000,119570000,117470000,119570000
10/6/2021,Wednesday,117570000,117570000,117570000,117570000
10/9/2021,Saturday,117990000,118030000,116670000,116690000
10/9/2021,Saturday,116410000,118180000,116370000,117520000
10/11/2021,Monday,118290000,118380000,117120000,117120000
10/11/2021,Monday,116520000,116930000,116080000,116780000
10/12/2021,Tuesday,116390000,117380000,116270000,117340000
10/13/2021,Wednesday,117830000,117880000,117120000,117160000
10/14/2021,Thursday,117160000,117160000,117160000,117160000
10/15/2021,Friday,117570000,118080000,117220000,118060000
10/16/2021,Saturday,117870000,118130000,116480000,116710000
10/17/2021,Sunday,115560000,115980000,115270000,115510000
10/18/2021,Monday,116320000,117350000,116170000,117140000
10/19/2021,Tuesday,117100000,117240000,116650000,116940000
10/20/2021,Wednesday,117220000,117850000,117100000,117690000
10/21/2021,Thursday,117690000,117690000,117690000,117690000
10/22/2021,Friday,118630000,119100000,118550000,118790000
10/23/2021,Saturday,118790000,118790000,118790000,118790000
10/24/2021,Sunday,118760000,119000000,118320000,118570000
10/25/2021,Monday,118060000,118440000,117850000,118260000
10/26/2021,Tuesday,118270000,119150000,118250000,119110000
10/27/2021,Wednesday,118680000,118750000,118450000,118620000
10/28/2021,Thursday,118620000,118620000,118620000,118620000
10/29/2021,Friday,118630000,118750000,117850000,118750000
10/30/2021,Saturday,117930000,118150000,117400000,117810000
10/31/2021,Sunday,118160000,118500000,117950000,117970000
11/1/2021,Monday,117570000,117880000,117450000,117700000
11/2/2021,Tuesday,117900000,118500000,117900000,118310000
11/3/2021,Wednesday,118030000,118300000,117650000,118210000
11/4/2021,Thursday,118210000,118210000,118210000,118210000
11/5/2021,Friday,118690000,120380000,118550000,120160000
11/6/2021,Saturday,120700000,121600000,120250000,121310000
11/7/2021,Sunday,121990000,122600000,121700000,121930000
11/8/2021,Monday,121560000,122520000,121350000,122150000
11/9/2021,Tuesday,122530000,122900000,122300000,122740000
11/10/2021,Wednesday,124510000,125950000,124400000,125390000
11/11/2021,Thursday,125390000,125390000,125390000,125390000
11/12/2021,Friday,126240000,127720000,126200000,126770000
11/13/2021,Saturday,126950000,127290000,125400000,125870000
11/14/2021,Sunday,125260000,125790000,124360000,125480000
11/15/2021,Monday,124920000,126200000,124650000,125670000
11/16/2021,Tuesday,126220000,126250000,125150000,125730000
11/17/2021,Wednesday,125210000,125740000,124600000,124790000
11/18/2021,Thursday,124790000,124790000,124790000,124790000
11/19/2021,Friday,124180000,124850000,123850000,124400000
11/20/2021,Saturday,124120000,125100000,123810000,124260000
11/21/2021,Sunday,124440000,126000000,124400000,125280000
11/22/2021,Monday,124930000,125340000,124150000,124310000
11/23/2021,Tuesday,125840000,126600000,125650000,126460000
11/24/2021,Wednesday,125760000,126100000,125500000,125710000
11/25/2021,Thursday,125710000,125710000,125710000,125710000
11/26/2021,Friday,126690000,126750000,125300000,125640000
11/27/2021,Saturday,125260000,125950000,125100000,125720000
11/28/2021,Sunday,126580000,127400000,126350000,127080000
11/29/2021,Monday,127000000,127100000,124450000,125560000
11/30/2021,Tuesday,126130000,126450000,126000000,126210000
12/1/2021,Wednesday,126040000,126400000,125900000,126260000
12/2/2021,Thursday,126260000,126260000,126260000,126260000
12/3/2021,Friday,130040000,130350000,129600000,130130000
12/4/2021,Saturday,130890000,130950000,129900000,130400000
12/5/2021,Sunday,131050000,132550000,130950000,132460000
12/6/2021,Monday,132480000,132950000,131750000,132660000
12/7/2021,Tuesday,131820000,132150000,131300000,131380000
12/8/2021,Wednesday,131480000,132200000,131350000,131650000
12/9/2021,Thursday,131650000,131650000,131650000,131650000
12/10/2021,Friday,131800000,132300000,130850000,131060000
12/11/2021,Saturday,131020000,131350000,130350000,130380000
12/12/2021,Sunday,130440000,130750000,129550000,129690000
12/13/2021,Monday,129680000,131450000,129650000,131450000
12/14/2021,Tuesday,134290000,134350000,132750000,132790000
12/15/2021,Wednesday,132380000,132850000,131950000,131980000
12/16/2021,Thursday,131980000,131980000,131980000,131980000
12/17/2021,Friday,131750000,132050000,131050000,131190000
12/18/2021,Saturday,130200000,130650000,130050000,130210000
12/19/2021,Sunday,129920000,131250000,129800000,130990000
12/20/2021,Monday,131530000,132460000,131450000,132360000
12/21/2021,Tuesday,132570000,132710000,132050000,132110000
12/22/2021,Wednesday,132480000,132610000,132150000,132220000
12/23/2021,Thursday,132220000,132220000,132220000,132220000
12/24/2021,Friday,131320000,131520000,130130000,130390000
12/25/2021,Saturday,130670000,130920000,129880000,130880000
12/26/2021,Sunday,130990000,131420000,130680000,130910000
12/27/2021,Monday,130530000,130560000,129880000,130240000
12/28/2021,Tuesday,130540000,130770000,130380000,130620000
12/29/2021,Wednesday,131030000,131570000,131030000,131290000
12/30/2021,Thursday,131290000,131290000,131290000,131290000
12/31/2021,Friday,131320000,131570000,130740000,130970000
1/1/2022,Saturday,130840000,130870000,130230000,130670000
1/2/2022,Sunday,130570000,131020000,130480000,130760000
1/3/2022,Monday,130340000,130570000,128090000,128890000
1/4/2022,Tuesday,128500000,129020000,127930000,128860000
1/5/2022,Wednesday,128860000,128860000,128860000,128860000
1/7/2022,Friday,128040000,128520000,125630000,125780000
1/8/2022,Saturday,124540000,125470000,121230000,121230000
1/9/2022,Sunday,121730000,122020000,119180000,121620000
1/10/2022,Monday,122390000,122920000,121430000,122760000
1/11/2022,Tuesday,122740000,123470000,122030000,122530000
1/12/2022,Wednesday,123110000,124320000,122480000,124030000
1/13/2022,Thursday,124030000,124030000,124030000,124030000
1/14/2022,Friday,123840000,123870000,120790000,121290000
1/15/2022,Saturday,122020000,122020000,121280000,121520000
1/16/2022,Sunday,120810000,121370000,120730000,121310000
1/17/2022,Monday,120630000,121020000,119980000,120640000
1/18/2022,Tuesday,120820000,122420000,120730000,122290000
1/19/2022,Wednesday,122590000,123320000,122430000,123030000
1/20/2022,Thursday,123030000,123030000,123030000,123030000
1/21/2022,Friday,122960000,123020000,122030000,122620000
1/22/2022,Saturday,122640000,123970000,122030000,123690000
1/23/2022,Sunday,124230000,124820000,123530000,123840000
1/24/2022,Monday,123730000,123920000,122630000,122920000
1/25/2022,Tuesday,124310000,124920000,123580000,123580000
1/26/2022,Wednesday,122760000,122870000,122380000,122860000
1/27/2022,Thursday,122860000,122860000,122860000,122860000
1/28/2022,Friday,123880000,124120000,122280000,122530000
1/29/2022,Saturday,122460000,123020000,121880000,122080000
1/30/2022,Sunday,122320000,122370000,120730000,121110000
1/31/2022,Monday,121190000,121670000,121180000,121530000
2/1/2022,Tuesday,120840000,121210000,120680000,121020000
2/2/2022,Wednesday,121320000,121670000,121130000,121180000
2/3/2022,Thursday,121180000,121180000,121180000,121180000
2/4/2022,Friday,119570000,119820000,117430000,117870000
2/5/2022,Saturday,117630000,119370000,117130000,119340000
2/6/2022,Sunday,118920000,119070000,117980000,118330000
2/7/2022,Monday,117570000,117720000,115580000,115810000
2/8/2022,Tuesday,116860000,117020000,115730000,116740000
2/9/2022,Wednesday,116510000,116870000,116080000,116290000
2/10/2022,Thursday,116290000,116290000,116290000,116290000
2/11/2022,Friday,119230000,119920000,118580000,119840000
2/12/2022,Saturday,119870000,121670000,119780000,121560000
2/13/2022,Sunday,121370000,121370000,120080000,121160000
2/15/2022,Tuesday,120660000,120920000,118980000,119470000
2/16/2022,Wednesday,119180000,119720000,118730000,119480000
2/18/2022,Friday,117370000,118570000,117330000,117560000
2/19/2022,Saturday,117380000,117520000,116380000,116690000
2/20/2022,Sunday,116820000,117620000,116480000,117090000
2/21/2022,Monday,118320000,119120000,118080000,118270000
2/22/2022,Tuesday,118730000,119020000,118080000,118410000
2/23/2022,Wednesday,120280000,122220000,120280000,121690000
2/24/2022,Thursday,121690000,121690000,121690000,121690000
2/25/2022,Friday,120120000,120170000,118730000,119870000
2/26/2022,Saturday,119580000,120170000,119080000,120020000
2/27/2022,Sunday,120240000,120320000,119480000,120180000
2/28/2022,Monday,120180000,120180000,120180000,120180000
3/1/2022,Tuesday,120580000,120620000,119330000,119470000
3/2/2022,Wednesday,119340000,120220000,119330000,119720000
3/3/2022,Thursday,119720000,119720000,119720000,119720000
3/4/2022,Friday,120170000,120170000,118730000,119080000
3/5/2022,Saturday,119240000,119320000,118280000,118620000
3/6/2022,Sunday,118990000,120870000,118930000,120220000
3/7/2022,Monday,121520000,124220000,121480000,123280000
3/8/2022,Tuesday,123790000,123820000,121880000,122430000
3/9/2022,Wednesday,121830000,122220000,120980000,122110000
3/10/2022,Thursday,122110000,122110000,122110000,122110000
3/11/2022,Friday,122020000,123920000,121980000,123360000
3/12/2022,Saturday,123060000,125620000,123030000,125020000
3/13/2022,Sunday,124890000,125320000,124180000,124920000
3/14/2022,Monday,125160000,125720000,123480000,124480000
3/15/2022,Tuesday,124520000,124520000,123780000,123780000
3/16/2022,Wednesday,123220000,124120000,123180000,124080000
3/17/2022,Thursday,124080000,124080000,124080000,124080000
3/25/2022,Friday,123760000,123770000,123730000,123740000
3/26/2022,Saturday,123770000,124020000,123230000,123980000
3/27/2022,Sunday,124520000,124720000,124480000,124690000
3/28/2022,Monday,124510000,124520000,123980000,123990000
3/29/2022,Tuesday,124510000,124820000,124480000,124480000
3/30/2022,Wednesday,125010000,125220000,124780000,125190000
3/31/2022,Thursday,125190000,125190000,125190000,125190000
4/2/2022,Saturday,125020000,125020000,123930000,123940000
4/3/2022,Sunday,124240000,125220000,124180000,125190000
4/4/2022,Monday,125590000,127020000,125580000,126970000
4/5/2022,Tuesday,126130000,128380000,126080000,128060000
4/6/2022,Wednesday,127990000,138970000,127590000,128160000
4/7/2022,Thursday,128160000,128160000,128160000,128160000
4/8/2022,Friday,128020000,129180000,127990000,129080000
4/9/2022,Saturday,128780000,131680000,128700000,131520000
4/10/2022,Sunday,131270000,132810000,131270000,131670000
4/11/2022,Monday,133660000,134080000,131470000,131860000
4/12/2022,Tuesday,131390000,131680000,130650000,131580000
4/13/2022,Wednesday,131410000,131780000,130500000,130920000
4/14/2022,Thursday,130920000,130920000,130920000,130920000
4/15/2022,Friday,130440000,133230000,130350000,133080000
4/16/2022,Saturday,134070000,134180000,133150000,133730000
4/17/2022,Sunday,134910000,135270000,131600000,131940000
4/18/2022,Monday,131930000,132130000,130400000,130400000
4/19/2022,Tuesday,130130000,131430000,129900000,131100000
4/20/2022,Wednesday,131150000,132130000,131100000,131690000
4/21/2022,Thursday,131690000,131690000,131690000,131690000
4/23/2022,Saturday,130790000,131530000,130400000,130850000
4/24/2022,Sunday,130630000,130630000,129200000,129450000
4/25/2022,Monday,129990000,131730000,129900000,131110000
4/26/2022,Tuesday,130910000,131630000,130620000,130960000
4/27/2022,Wednesday,130630000,131630000,130420000,131490000
4/28/2022,Thursday,131490000,131490000,131490000,131490000
4/29/2022,Friday,131290000,131520000,130620000,130630000
4/30/2022,Saturday,130640000,131630000,130620000,131240000
5/1/2022,Sunday,130920000,131630000,130920000,131050000
5/2/2022,Monday,131050000,131050000,131050000,131050000
5/4/2022,Wednesday,131610000,132230000,131420000,131940000
5/5/2022,Thursday,131940000,131940000,131940000,131940000
5/6/2022,Friday,132430000,134330000,132420000,133610000
5/7/2022,Saturday,133530000,133930000,132920000,133290000
5/8/2022,Sunday,133610000,133730000,132920000,133360000
5/9/2022,Monday,133130000,135820000,133130000,135290000
5/11/2022,Wednesday,134950000,139830000,134920000,139550000
5/11/2022,Wednesday,134090000,148130000,134020000,147950000
5/12/2022,Thursday,147950000,147950000,147950000,147950000
5/13/2022,Friday,143950000,144630000,140920000,141530000
5/14/2022,Saturday,140930000,145130000,140920000,144790000
5/15/2022,Sunday,145110000,145130000,141920000,143480000
5/16/2022,Monday,142630000,143130000,141620000,142130000
5/17/2022,Tuesday,141920000,142130000,141300000,141300000
5/18/2022,Wednesday,141060000,141120000,140410000,140920000
5/19/2022,Thursday,140920000,140920000,140710000,140920000
5/20/2022,Friday,142105000,143290000,140920000,140920000
5/21/2022,Saturday,144490000,145620000,143710000,144280000
5/22/2022,Sunday,143620000,145320000,143410000,144560000
5/23/2022,Monday,145050000,145120000,142420000,143010000
5/24/2022,Tuesday,144020000,145050000,142750000,145040000
5/25/2022,Wednesday,144530000,145850000,144450000,145310000
5/27/2022,Friday,146960000,147350000,146430000,147010000
5/28/2022,Saturday,146430000,148820000,146430000,148530000
5/29/2022,Sunday,148740000,152530000,148730000,151410000
5/30/2022,Monday,150930000,152250000,149900000,151400000
5/31/2022,Tuesday,149900000,154750000,149900000,154600000
6/1/2022,Wednesday,154630000,155550000,152600000,153020000
6/2/2022,Thursday,153020000,153020000,153020000,153020000
6/5/2022,Sunday,150990000,151550000,149400000,150040000
6/6/2022,Monday,149450000,151750000,148120000,149800000
6/7/2022,Tuesday,149510000,149530000,149150000,149260000
6/8/2022,Wednesday,155730000,155730000,154730000,154730000
6/9/2022,Thursday,149450000,149450000,149450000,149450000
6/10/2022,Friday,155260000,157700000,155150000,155560000
6/11/2022,Saturday,163270000,164014000,163250000,164003500
6/12/2022,Sunday,160860000,162100000,158720000,160170000
6/13/2022,Monday,159940000,161140000,155460000,155560100
6/14/2022,Tuesday,154990000,155500000,150350000,150930000
6/15/2022,Wednesday,151020000,151400000,150850000,151380000
6/16/2022,Thursday,151380000,151380000,151380000,151380000
6/17/2022,Friday,152510000,156050000,152400000,156200000
6/18/2022,Saturday,155960000,156540000,153900000,153960000
6/19/2022,Sunday,154000000,154970000,153970000,153980000
6/20/2022,Monday,154080000,155370000,153970000,154970000
6/21/2022,Tuesday,155150000,156170000,154970000,155870000
6/22/2022,Wednesday,155520000,155670000,155470000,155590000
6/23/2022,Thursday,155590000,155590000,155590000,155590000
6/24/2022,Friday,155030000,156170000,152470000,152490000
6/25/2022,Saturday,150880000,151070000,146970000,147470000
6/26/2022,Sunday,146980000,147630000,142220000,144420000
6/27/2022,Monday,144440000,144620000,143420000,143940000
6/28/2022,Tuesday,144100000,146470000,143670000,146100000
6/29/2022,Wednesday,145950000,156650000,145950000,156320000
6/30/2022,Thursday,156020000,156020000,156020000,156020000
7/1/2022,Friday,155850000,157220000,155450000,156750000
7/2/2022,Saturday,156550000,156750000,153350000,153410000
7/3/2022,Sunday,152970000,153100000,148500000,152410000
7/4/2022,Monday,152420000,152590000,149950000,149990000
7/5/2022,Tuesday,150040000,151590000,148300000,150700000
7/6/2022,Wednesday,148250000,150600000,148250000,149980000
7/7/2022,Thursday,150040000,150100000,149980000,149980000
7/8/2022,Friday,150100000,151600000,149450000,150210000
7/9/2022,Saturday,150280000,150350000,150200000,150210000
7/10/2022,Sunday,150300000,152900000,150200000,151550000
7/11/2022,Monday,150070000,150240000,149950000,150240000
7/12/2022,Tuesday,149540000,150600000,149450000,150050000
7/13/2022,Wednesday,150980000,151300000,150650000,150770000
7/14/2022,Thursday,150770000,150770000,150770000,150770000
7/15/2022,Friday,150170000,152250000,149400000,150170000
7/16/2022,Saturday,149150000,151000000,148750000,150610000
7/17/2022,Sunday,150610000,150610000,150610000,150610000
7/18/2022,Monday,150530000,150640000,148700000,149310000
7/19/2022,Tuesday,149360000,149400000,147950000,148350000
7/20/2022,Wednesday,148030000,148850000,147100000,148100000
7/21/2022,Thursday,148100000,148100000,148100000,148100000
7/22/2022,Friday,149790000,150140000,149300000,149840000
7/23/2022,Saturday,149520000,149850000,148760000,148940000
7/24/2022,Sunday,148710000,148850000,147350000,147850000
7/25/2022,Monday,147840000,149000000,147800000,148220000
7/26/2022,Tuesday,148310000,149300000,148110000,148730000
7/27/2022,Wednesday,148830000,150150000,148420000,148580000
7/28/2022,Thursday,148580000,148580000,148580000,148580000
7/29/2022,Friday,150220000,150490000,149810000,149900000
7/30/2022,Saturday,149790000,150300000,148250000,148760000
7/31/2022,Sunday,148690000,148870000,147650000,148000000
8/1/2022,Monday,148610000,149350000,148000000,148330000
8/2/2022,Tuesday,148140000,148400000,146860000,147460000
8/3/2022,Wednesday,147690000,148950000,147500000,148620000
8/4/2022,Thursday,148620000,148620000,148620000,148620000
8/5/2022,Friday,147960000,149100000,147850000,148060000
8/6/2022,Saturday,148060000,148060000,148060000,148060000
8/8/2022,Monday,149370000,149700000,147860000,148200000
8/9/2022,Tuesday,148440000,148590000,146650000,147980000
8/10/2022,Wednesday,147710000,149140000,147150000,148900000
8/11/2022,Thursday,148900000,148900000,148900000,148900000
8/12/2022,Friday,147580000,148650000,143810000,143810000
8/13/2022,Saturday,143770000,143900000,140350000,142300000
8/14/2022,Sunday,142870000,142900000,139500000,140200000
8/15/2022,Monday,140470000,142050000,140000000,140800000
8/16/2022,Tuesday,140260000,140400000,136250000,136480000
8/17/2022,Wednesday,136510000,137340000,136400000,137130000
8/18/2022,Thursday,137130000,137130000,137130000,137130000
8/19/2022,Friday,135820000,135950000,127300000,127560000
8/20/2022,Saturday,126910000,133680000,124710000,133450000
8/21/2022,Sunday,133460000,140430000,133450000,135620000
8/22/2022,Monday,135480000,138050000,135450000,137360000
8/23/2022,Tuesday,136730000,137390000,134570000,137220000
8/24/2022,Wednesday,137590000,140050000,137200000,139310000
